pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,inferred_normalization,peak_limited,weight,language
165,ad5e39137a4e6b3d63af8cb8c0616cf40e99a3d4e3b2d21118d8229a2c45c9cf229a042465be9620e596282b99a880abfc64e732d2898b8e3264a6a3e1871102,hindi_griffinlim_eval_final/real_hindi/hindi_real_0165.wav,1,7.74,3.0981011390686035,-3.9526000022888175,rms_matched,False,0.01680713758542096,hindi
165,ad5e39137a4e6b3d63af8cb8c0616cf40e99a3d4e3b2d21118d8229a2c45c9cf229a042465be9620e596282b99a880abfc64e732d2898b8e3264a6a3e1871102,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0165.wav,0,7.74,4.771488189697266,-5.978519439697266,rms_matched,False,0.01680713758542096,hindi
166,3d60da54a5e96710c627c37362c5f17d026c725b99466b5596f08c6584beafa8dd546aff3ef61dd1cfda5150cdd82d08970d8ad36a49e933571b903361a6cbdd,hindi_griffinlim_eval_final/real_hindi/hindi_real_0166.wav,1,6.12,4.572021484375,-5.779604911804199,rms_matched,False,0.019476505756891083,hindi
166,3d60da54a5e96710c627c37362c5f17d026c725b99466b5596f08c6584beafa8dd546aff3ef61dd1cfda5150cdd82d08970d8ad36a49e933571b903361a6cbdd,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0166.wav,0,6.12,3.32141661643982,-4.11302375793457,rms_matched,False,0.019476505756891083,hindi
167,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,hindi_griffinlim_eval_final/real_hindi/hindi_real_0167.wav,1,4.932,6.001575946807861,-7.741176605224609,rms_matched,False,0.05776686418223076,hindi
167,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0167.wav,0,4.932,-1.4605644941329956,2.221787214279175,rms_matched,False,0.05776686418223076,hindi
168,2755cbb1978d17293826c36025fffd2b0966f60a48ee026f909afce38191de6da445c4ee2d684bf32d65bb5779ea78ba4f2360baac46e6f48710b9c531277adc,hindi_griffinlim_eval_final/real_hindi/hindi_real_0168.wav,1,5.256,-0.9429938793182372,1.4730178117752075,rms_matched,False,0.056187352645477584,hindi
168,2755cbb1978d17293826c36025fffd2b0966f60a48ee026f909afce38191de6da445c4ee2d684bf32d65bb5779ea78ba4f2360baac46e6f48710b9c531277adc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0168.wav,0,5.256,-2.873675346374512,3.754333019256592,rms_matched,False,0.056187352645477584,hindi
169,c127090a8261671f4e68cc31639996579099a014bbd65dc05c580ea8961637ae6978ac28c265bbba5145400258f062bf70f582aac610a13525cacf73579563bd,hindi_griffinlim_eval_final/real_hindi/hindi_real_0169.wav,1,3.636,2.216302394866944,-3.0621538162231445,rms_matched,False,0.12964021783763324,hindi
169,c127090a8261671f4e68cc31639996579099a014bbd65dc05c580ea8961637ae6978ac28c265bbba5145400258f062bf70f582aac610a13525cacf73579563bd,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0169.wav,0,3.636,-4.302700996398926,5.26131010055542,rms_matched,False,0.12964021783763324,hindi
170,cb80d11c3532ab20b83037029cb1c2394ea6339f697e7101b9288365e3387903da82dc7d32bb6f1a45d5659f6ffacc187711e06195561c5e4f09721683bbd761,hindi_griffinlim_eval_final/real_hindi/hindi_real_0170.wav,1,6.024,4.070799827575684,-5.201976776123047,rms_matched,False,0.07331362995231183,hindi
170,cb80d11c3532ab20b83037029cb1c2394ea6339f697e7101b9288365e3387903da82dc7d32bb6f1a45d5659f6ffacc187711e06195561c5e4f09721683bbd761,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0170.wav,0,6.024,-2.1291534900665283,2.873666286468506,rms_matched,False,0.07331362995231183,hindi
171,00d8f7a5ea747472015787836b4694d24375a49cf2ca78088c1d29494110637aafa66bc0d135549c19cfc68886760475c2ae2584673c8d57e77eb82d3ddd6109,hindi_griffinlim_eval_final/real_hindi/hindi_real_0171.wav,1,4.86,-1.6485170125961304,2.194040060043335,rms_matched,False,0.08361105198541696,hindi
171,00d8f7a5ea747472015787836b4694d24375a49cf2ca78088c1d29494110637aafa66bc0d135549c19cfc68886760475c2ae2584673c8d57e77eb82d3ddd6109,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0171.wav,0,4.86,-3.03635573387146,3.920763492584229,rms_matched,False,0.08361105198541696,hindi
172,90041b5706ee244ae468f77fc173f418af7eaeaf77e9e240c6591775adf0b6ec1c2f106f53801ddbf0589017f91e6a1a6eada42c508689e48968b979a528588a,hindi_griffinlim_eval_final/real_hindi/hindi_real_0172.wav,1,3.816,4.149748802185059,-5.228616714477539,rms_matched,False,0.019962030759853255,hindi
172,90041b5706ee244ae468f77fc173f418af7eaeaf77e9e240c6591775adf0b6ec1c2f106f53801ddbf0589017f91e6a1a6eada42c508689e48968b979a528588a,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0172.wav,0,3.816,-0.7157911658287048,0.9456456303596495,rms_matched,False,0.019962030759853255,hindi
173,f46c93c748a0c35594f074957a1b3ee72c090d5d18df96adad96f0ce2b54206b31c17b71d8553a83b3e053869270a1823fdc46be2f35cb0fd9f65d05cf8c568e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0173.wav,1,7.128,3.891736507415772,-4.977677345275879,rms_matched,False,0.010666718736322967,hindi
173,f46c93c748a0c35594f074957a1b3ee72c090d5d18df96adad96f0ce2b54206b31c17b71d8553a83b3e053869270a1823fdc46be2f35cb0fd9f65d05cf8c568e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0173.wav,0,7.128,4.193841457366943,-5.233723163604736,rms_matched,False,0.010666718736322967,hindi
174,76ae0779e8b42a6cebddc96f1c8be8cd17dc128ea3dc6c77c1afef491eb3334aec08ac644ce6b553783bec6530bcd7a8d7869d249d8fc4cbf394c176c2a03fe0,hindi_griffinlim_eval_final/real_hindi/hindi_real_0174.wav,1,4.248,5.325422286987305,-6.777214527130127,rms_matched,False,0.08503515754744784,hindi
174,76ae0779e8b42a6cebddc96f1c8be8cd17dc128ea3dc6c77c1afef491eb3334aec08ac644ce6b553783bec6530bcd7a8d7869d249d8fc4cbf394c176c2a03fe0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0174.wav,0,4.248,-0.4599962830543518,0.5353909134864807,rms_matched,False,0.08503515754744784,hindi
175,aaf6b52267451edd43f92433e040803b7c695022ac637484427c841d61dddefbc79acf6b684ebc2769e18c649d9b7a520a0041ecb7898d3f7e49d804f477a3ac,hindi_griffinlim_eval_final/real_hindi/hindi_real_0175.wav,1,2.664,-4.170319557189941,4.917495727539063,rms_matched,False,0.01989483817073301,hindi
175,aaf6b52267451edd43f92433e040803b7c695022ac637484427c841d61dddefbc79acf6b684ebc2769e18c649d9b7a520a0041ecb7898d3f7e49d804f477a3ac,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0175.wav,0,2.664,6.118137359619141,-7.913684844970703,rms_matched,False,0.01989483817073301,hindi
176,aae384c088b18eed8da9fe141de09f584054ad55ee2a6514c682c1bd425784ed886c928e35a66fa611ccad98b44274839b2b5f7c3fe678e1c8740cfc90389187,hindi_griffinlim_eval_final/real_hindi/hindi_real_0176.wav,1,3.06,3.8948473930358887,-5.075047969818115,rms_matched,False,0.08841581357578898,hindi
176,aae384c088b18eed8da9fe141de09f584054ad55ee2a6514c682c1bd425784ed886c928e35a66fa611ccad98b44274839b2b5f7c3fe678e1c8740cfc90389187,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0176.wav,0,3.06,-1.4573653936386108,1.9882490634918213,rms_matched,False,0.08841581357578898,hindi
177,ffcbc3951f469a43cf363b5df83d56ab30c65a40bb5bf05ee2ae8f98f55d6c76d8cf505d8bd32cf189c373ef1e0a52d01d2fc3cfeea863dd3ea1546eb2ef68cf,hindi_griffinlim_eval_final/real_hindi/hindi_real_0177.wav,1,6.696,4.5890069007873535,-5.765600204467773,rms_matched,False,0.2145241049700941,hindi
177,ffcbc3951f469a43cf363b5df83d56ab30c65a40bb5bf05ee2ae8f98f55d6c76d8cf505d8bd32cf189c373ef1e0a52d01d2fc3cfeea863dd3ea1546eb2ef68cf,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0177.wav,0,6.696,-2.2233572006225586,3.037937641143799,rms_matched,False,0.2145241049700941,hindi
178,23dd6e26b3a5106b8ad2de2def45e53280a12df6c47364b2bf652743a0198329d4e46b73fe42287703f0146d0bdb9be101cb22064f7b79578248fdc2ca2085f0,hindi_griffinlim_eval_final/real_hindi/hindi_real_0178.wav,1,5.328,3.353442668914795,-4.329766750335693,rms_matched,False,0.04075588213784331,hindi
178,23dd6e26b3a5106b8ad2de2def45e53280a12df6c47364b2bf652743a0198329d4e46b73fe42287703f0146d0bdb9be101cb22064f7b79578248fdc2ca2085f0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0178.wav,0,5.328,-0.8286003470420837,1.2741742134094238,rms_matched,False,0.04075588213784331,hindi
179,807d2d7c9c8215754978fae4f17e36eb94cecc9ae19fe736e8d34d12bb62a75c0a67fbffd21303dc8908bb876f10a3f50e3174c8ca7b0cd61245d875cafffc70,hindi_griffinlim_eval_final/real_hindi/hindi_real_0179.wav,1,5.076,-2.711455821990967,3.47011947631836,rms_matched,False,0.05786646069324297,hindi
179,807d2d7c9c8215754978fae4f17e36eb94cecc9ae19fe736e8d34d12bb62a75c0a67fbffd21303dc8908bb876f10a3f50e3174c8ca7b0cd61245d875cafffc70,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0179.wav,0,5.076,0.0908826515078544,-0.13313689827919,rms_matched,False,0.05786646069324297,hindi
180,c1edd0ef566e809ba01bf1a3011df6cd0fbf6a1675ba8002e671dd7b16588ea30ff434c78aaae27b190d16c6d7bd32bdd4a6b1ca631c0b3f819e807b3cdef585,hindi_griffinlim_eval_final/real_hindi/hindi_real_0180.wav,1,4.284,5.039084911346436,-6.43260383605957,rms_matched,False,0.018943194024061416,hindi
180,c1edd0ef566e809ba01bf1a3011df6cd0fbf6a1675ba8002e671dd7b16588ea30ff434c78aaae27b190d16c6d7bd32bdd4a6b1ca631c0b3f819e807b3cdef585,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0180.wav,0,4.284,6.362807750701904,-8.232223510742188,rms_matched,False,0.018943194024061416,hindi
181,3db6bed8f713bb226c8e1414c97e0da016bf5573c7281dda13149cf951a3bab57698d09a84cbf226aebc5f978c42bbb83ee009e4e787f7674304a0ef235be968,hindi_griffinlim_eval_final/real_hindi/hindi_real_0181.wav,1,5.976,4.133087158203125,-5.437541961669922,rms_matched,False,0.0067359745168195095,hindi
181,3db6bed8f713bb226c8e1414c97e0da016bf5573c7281dda13149cf951a3bab57698d09a84cbf226aebc5f978c42bbb83ee009e4e787f7674304a0ef235be968,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0181.wav,0,5.976,2.162395477294922,-2.796456813812256,rms_matched,False,0.0067359745168195095,hindi
182,551ead2654838dfeb5faff96cbcc6d7ca4ac208e9f84293d31d5c89ae3e612bcc525e7f2cc8a050c834c1d550d9880c84e908cf0c4e90a885b36001c989f7aa6,hindi_griffinlim_eval_final/real_hindi/hindi_real_0182.wav,1,5.688,1.0116608142852783,-1.3703333139419556,rms_matched,False,0.01720923324673629,hindi
182,551ead2654838dfeb5faff96cbcc6d7ca4ac208e9f84293d31d5c89ae3e612bcc525e7f2cc8a050c834c1d550d9880c84e908cf0c4e90a885b36001c989f7aa6,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0182.wav,0,5.688,-0.6581112146377563,1.064178466796875,rms_matched,False,0.01720923324673629,hindi
183,e811478820937736d1074ae0c51bf72791cd1029b63b639e8dd3ab8f6d8ce46e9eed447dd3edfeca171695425e9496970dbbe5f3cb9b07cba7fed66459eff2c3,hindi_griffinlim_eval_final/real_hindi/hindi_real_0183.wav,1,3.528,1.825344204902649,-2.7139487266540527,rms_matched,False,0.03363535437386833,hindi
183,e811478820937736d1074ae0c51bf72791cd1029b63b639e8dd3ab8f6d8ce46e9eed447dd3edfeca171695425e9496970dbbe5f3cb9b07cba7fed66459eff2c3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0183.wav,0,3.528,4.917114734649658,-6.01984977722168,rms_matched,False,0.03363535437386833,hindi
184,9392443e20fff21db185ec2e21925398c267cdaec962d7a8bff381ae171fd3563894988fe4244da0866881fb39e56492843fac59b139c31b99211d6c8f44c2ac,hindi_griffinlim_eval_final/real_hindi/hindi_real_0184.wav,1,5.22,3.625946998596192,-4.5305023193359375,rms_matched,False,0.026156511077866318,hindi
184,9392443e20fff21db185ec2e21925398c267cdaec962d7a8bff381ae171fd3563894988fe4244da0866881fb39e56492843fac59b139c31b99211d6c8f44c2ac,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0184.wav,0,5.22,-0.4465818703174591,1.0161664485931396,rms_matched,False,0.026156511077866318,hindi
185,d09397973383a68b428b2de77fa5f97b990441e1d4f668eca001e162425c7928eb19441bc4e961b80af9f9414a3d1ce66d15cc8fde6c11fbb24bf65ac1eddcf0,hindi_griffinlim_eval_final/real_hindi/hindi_real_0185.wav,1,4.752,1.006824254989624,-1.2455143928527832,rms_matched,False,0.2503471611257836,hindi
185,d09397973383a68b428b2de77fa5f97b990441e1d4f668eca001e162425c7928eb19441bc4e961b80af9f9414a3d1ce66d15cc8fde6c11fbb24bf65ac1eddcf0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0185.wav,0,4.752,-5.733743667602539,6.596085548400879,rms_matched,False,0.2503471611257836,hindi
186,70c96a46f6827039223782fee3a93b99fa8168c84d3e5f9a0e2a1f16cfc1d62ad6f52d19ac175ad3ee541abd81068d089df3693e843b932053395156f6ff36b6,hindi_griffinlim_eval_final/real_hindi/hindi_real_0186.wav,1,6.156,-1.665030598640442,2.1388540267944336,rms_matched,False,0.016880746194282814,hindi
186,70c96a46f6827039223782fee3a93b99fa8168c84d3e5f9a0e2a1f16cfc1d62ad6f52d19ac175ad3ee541abd81068d089df3693e843b932053395156f6ff36b6,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0186.wav,0,6.156,-0.6719119548797607,1.161520004272461,rms_matched,False,0.016880746194282814,hindi
187,f552d4cedc22293c27ab4a86fc3985ecf1bd8fe9e6664f6a835675acf4173fa94bfa392ddccd06a177ae2bf6e412212f42973dec10c26a7cfa02c48ddd7c7978,hindi_griffinlim_eval_final/real_hindi/hindi_real_0187.wav,1,4.176,-0.6604890823364258,1.0163819789886477,rms_matched,False,0.09823773491359489,hindi
187,f552d4cedc22293c27ab4a86fc3985ecf1bd8fe9e6664f6a835675acf4173fa94bfa392ddccd06a177ae2bf6e412212f42973dec10c26a7cfa02c48ddd7c7978,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0187.wav,0,4.176,-0.2281122654676437,0.0218989551067352,rms_matched,False,0.09823773491359489,hindi
188,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,hindi_griffinlim_eval_final/real_hindi/hindi_real_0188.wav,1,4.5,3.739225387573242,-4.8368330001831055,rms_matched,False,0.15737206991028407,hindi
188,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0188.wav,0,4.5,-3.0104823112487797,3.887701749801636,rms_matched,False,0.15737206991028407,hindi
189,0d2120fd5389d89f197e877a642aeb305bd4d8a9820d642a3ca7e83fe64ca61a0a8b15a37958f3629aa855408d3eabc56d2521ff9a06db24bd0c95320f66efab,hindi_griffinlim_eval_final/real_hindi/hindi_real_0189.wav,1,7.488,-1.985723853111267,2.549377679824829,rms_matched,False,0.6981790436710806,hindi
189,0d2120fd5389d89f197e877a642aeb305bd4d8a9820d642a3ca7e83fe64ca61a0a8b15a37958f3629aa855408d3eabc56d2521ff9a06db24bd0c95320f66efab,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0189.wav,0,7.488,-2.8334498405456543,3.5079822540283203,rms_matched,False,0.6981790436710806,hindi
190,b3384290eb1959d422480362d83e5209c28470116f7c5b10b0306ace4c6c34fec56325a07bec155e841663e775d0573922c4e90dd59bad4795f5d75530c6732e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0190.wav,1,7.236,3.7836110591888423,-4.7658514976501465,rms_matched,False,0.04631221382191997,hindi
190,b3384290eb1959d422480362d83e5209c28470116f7c5b10b0306ace4c6c34fec56325a07bec155e841663e775d0573922c4e90dd59bad4795f5d75530c6732e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0190.wav,0,7.236,-0.6383262872695923,0.9215377569198608,rms_matched,False,0.04631221382191997,hindi
191,68f6c1a73cd1fedebd22d190a8c2352a4feea8200e8d49174816717f511d25ed723e883d204f75070930e1375aede06c9900b2a5e505584b63ef82d42f37fe3a,hindi_griffinlim_eval_final/real_hindi/hindi_real_0191.wav,1,6.156,4.665670394897461,-6.068122863769531,rms_matched,False,0.014356370726429368,hindi
191,68f6c1a73cd1fedebd22d190a8c2352a4feea8200e8d49174816717f511d25ed723e883d204f75070930e1375aede06c9900b2a5e505584b63ef82d42f37fe3a,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0191.wav,0,6.156,3.434454917907715,-4.167827606201172,rms_matched,False,0.014356370726429368,hindi
192,9564825a0829d21edd512e0523b3dccf946f9cd0f8b90c2589961c1867f2100b337df3df56dcee0dbdc7b4f23de4dc7d2af884dea2f7a3f6a3f3dc081879acfa,hindi_griffinlim_eval_final/real_hindi/hindi_real_0192.wav,1,4.068,5.907792091369629,-7.688359260559082,rms_matched,False,0.020208356655825432,hindi
192,9564825a0829d21edd512e0523b3dccf946f9cd0f8b90c2589961c1867f2100b337df3df56dcee0dbdc7b4f23de4dc7d2af884dea2f7a3f6a3f3dc081879acfa,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0192.wav,0,4.068,5.681936264038086,-7.303760528564453,rms_matched,False,0.020208356655825432,hindi
193,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/real_hindi/hindi_real_0193.wav,1,5.16,-1.7781342267990112,2.360960006713867,rms_matched,False,0.1891706693990347,hindi
193,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0193.wav,0,5.16,-2.9237053394317627,3.7349586486816406,rms_matched,False,0.1891706693990347,hindi
194,fab15f5f87bd26a0f326787f96d92497bbfb5aea170dd8a415966cb8f7a5a7011bcb0b50bc9d46cdcf3edecaa6cf6753be6afd814aa420c9fd4e4ab3a40e7faa,hindi_griffinlim_eval_final/real_hindi/hindi_real_0194.wav,1,6.048,5.73084020614624,-7.561816215515137,rms_matched,False,0.21778393438199628,hindi
194,fab15f5f87bd26a0f326787f96d92497bbfb5aea170dd8a415966cb8f7a5a7011bcb0b50bc9d46cdcf3edecaa6cf6753be6afd814aa420c9fd4e4ab3a40e7faa,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0194.wav,0,6.048,-1.674506425857544,2.3740944862365723,rms_matched,False,0.21778393438199628,hindi
195,3cc689cef88ce2eef03fd3065b6ad230f3510ced585ce0ed79f637bea2ddf7ab025d93e97a52c579d31d186f0512b29153286885b7c54221a569102a68dec661,hindi_griffinlim_eval_final/real_hindi/hindi_real_0195.wav,1,3.24,-0.6012964844703674,0.9871307611465454,rms_matched,False,0.028181286172487496,hindi
195,3cc689cef88ce2eef03fd3065b6ad230f3510ced585ce0ed79f637bea2ddf7ab025d93e97a52c579d31d186f0512b29153286885b7c54221a569102a68dec661,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0195.wav,0,3.24,-2.417259454727173,3.3949906826019287,rms_matched,False,0.028181286172487496,hindi
196,5a6f47bcb6c561dcfa6961b198d280ba77d188c7e511b84b1481770b1878583bcc74c8674f4f862c9ccbb54f4cfa3b2919ef94c8ace1c6fb22abe7c70365f402,hindi_griffinlim_eval_final/real_hindi/hindi_real_0196.wav,1,5.796,0.9682044386863708,-1.7320706844329834,rms_matched,False,0.02516030192193719,hindi
196,5a6f47bcb6c561dcfa6961b198d280ba77d188c7e511b84b1481770b1878583bcc74c8674f4f862c9ccbb54f4cfa3b2919ef94c8ace1c6fb22abe7c70365f402,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0196.wav,0,5.796,-2.065216541290283,2.821908473968506,rms_matched,False,0.02516030192193719,hindi
197,b5368a2dff773c397ef5c49e62c79de17d88d95d2079d13c22dfd061e40dd1528406716bf6158aee618664f8bd5cd01289e1e410afda482364672472b003fd9b,hindi_griffinlim_eval_final/real_hindi/hindi_real_0197.wav,1,5.4,-5.984787464141846,6.887509346008301,rms_matched,False,0.03418853085169982,hindi
197,b5368a2dff773c397ef5c49e62c79de17d88d95d2079d13c22dfd061e40dd1528406716bf6158aee618664f8bd5cd01289e1e410afda482364672472b003fd9b,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0197.wav,0,5.4,-0.3806131780147552,0.8917341828346252,rms_matched,False,0.03418853085169982,hindi
198,a34b3f5fa057f54bc74179593acc5d316145622c5ece92f2e9b2d74a2de7fa87ed863a9061955f68625d580b33faa23dcd31f9c5a6f9c1e1dd8790a4ba671f57,hindi_griffinlim_eval_final/real_hindi/hindi_real_0198.wav,1,3.384,1.980392813682556,-2.752821922302246,rms_matched,False,0.03512407473937784,hindi
198,a34b3f5fa057f54bc74179593acc5d316145622c5ece92f2e9b2d74a2de7fa87ed863a9061955f68625d580b33faa23dcd31f9c5a6f9c1e1dd8790a4ba671f57,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0198.wav,0,3.384,-0.83579421043396,1.4499940872192385,rms_matched,False,0.03512407473937784,hindi
199,db99ff8c0fa5f332a55cf562817f27833925bf83271532f90ecc088ffe11617a28606fb228d4141231dcc26af3b0b52af5256e3aa720feabe7797623552c295e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0199.wav,1,6.408,4.733346462249756,-6.058354377746582,rms_matched,False,0.03792031590494316,hindi
199,db99ff8c0fa5f332a55cf562817f27833925bf83271532f90ecc088ffe11617a28606fb228d4141231dcc26af3b0b52af5256e3aa720feabe7797623552c295e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0199.wav,0,6.408,3.4561548233032227,-4.246055603027344,rms_matched,False,0.03792031590494316,hindi
200,b78cf5eebb8ae39161b94c37c3e8aa39f57e5639997972f1ec983cb9f44fcefc18f1c4227b3d8b263477f3444fe05696da0cbd5dacd3cb3900b2cbcf2370b155,hindi_griffinlim_eval_final/real_hindi/hindi_real_0200.wav,1,3.06,5.603560447692871,-6.931728363037109,rms_matched,False,0.1212234138718018,hindi
200,b78cf5eebb8ae39161b94c37c3e8aa39f57e5639997972f1ec983cb9f44fcefc18f1c4227b3d8b263477f3444fe05696da0cbd5dacd3cb3900b2cbcf2370b155,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0200.wav,0,3.06,-0.8205827474594116,1.0802127122879028,rms_matched,False,0.1212234138718018,hindi
201,3dbb15be45bbb6a44cee0c715a4fd06c4e5267061420217c4a4279a8f47365fa3c7243c274d08ddaa39a11d39b1c281760c59e358f1a4b14914923605831a3b8,hindi_griffinlim_eval_final/real_hindi/hindi_real_0201.wav,1,3.492,5.859321594238281,-7.469964027404785,rms_matched,False,0.02995981753785093,hindi
201,3dbb15be45bbb6a44cee0c715a4fd06c4e5267061420217c4a4279a8f47365fa3c7243c274d08ddaa39a11d39b1c281760c59e358f1a4b14914923605831a3b8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0201.wav,0,3.492,5.244156360626221,-6.719438076019287,rms_matched,False,0.02995981753785093,hindi
202,bd008914e8d61f280ef49d1b81b9ba5feafa0195842fb73953d414962085d13881380f143efa9cc3014fb5083f2ca49ec0ac216b23e48f676493303b320d17d3,hindi_griffinlim_eval_final/real_hindi/hindi_real_0202.wav,1,6.768,5.33180046081543,-6.777111053466797,rms_matched,False,0.07973821418413995,hindi
202,bd008914e8d61f280ef49d1b81b9ba5feafa0195842fb73953d414962085d13881380f143efa9cc3014fb5083f2ca49ec0ac216b23e48f676493303b320d17d3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0202.wav,0,6.768,-0.2259985655546188,0.3656428754329681,rms_matched,False,0.07973821418413995,hindi
203,550c775712c46fac6b29f44c8e1e47790ad3d24a4596e9befdad47efbafbcd202634809eed3f54d8b62ec448b24bbe8a67c224d24ae7ed2b6870581a3fd2dcd3,hindi_griffinlim_eval_final/real_hindi/hindi_real_0203.wav,1,6.3,4.702187061309815,-6.190188884735107,rms_matched,False,0.11881712402581346,hindi
203,550c775712c46fac6b29f44c8e1e47790ad3d24a4596e9befdad47efbafbcd202634809eed3f54d8b62ec448b24bbe8a67c224d24ae7ed2b6870581a3fd2dcd3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0203.wav,0,6.3,-3.3209595680236816,4.071086883544922,rms_matched,False,0.11881712402581346,hindi
204,56ba5616ef927a5c046387ad41208d615386a7bf95a3752a607516baf5fcc8fa5a93d8319617fcece315e6fc4a611dc2c2a3ec78a7e0244368ddcba4c2bfee0a,hindi_griffinlim_eval_final/real_hindi/hindi_real_0204.wav,1,5.58,5.687509059906006,-7.21828031539917,rms_matched,False,0.07696516709669954,hindi
204,56ba5616ef927a5c046387ad41208d615386a7bf95a3752a607516baf5fcc8fa5a93d8319617fcece315e6fc4a611dc2c2a3ec78a7e0244368ddcba4c2bfee0a,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0204.wav,0,5.58,-0.3237381875514984,0.7198875546455383,rms_matched,False,0.07696516709669954,hindi
205,f1b62e5d3473776b945ef79fbad0a46a621fb136b143d7aeb75a7cb854ebe0807524eee04fe8d83b3311152dad97e341e18ed5b8981b3cf322fec4e0700894bb,hindi_griffinlim_eval_final/real_hindi/hindi_real_0205.wav,1,5.112,4.231259822845459,-5.097339153289795,rms_matched,False,0.7719918790237305,hindi
205,f1b62e5d3473776b945ef79fbad0a46a621fb136b143d7aeb75a7cb854ebe0807524eee04fe8d83b3311152dad97e341e18ed5b8981b3cf322fec4e0700894bb,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0205.wav,0,5.112,2.148812294006348,-2.6813597679138184,rms_matched,False,0.7719918790237305,hindi
206,58913ffb4a411d7b14318c0cadbfb8ccdf1ed3dd5c7173b948c382329be9bb3fd15f6a5b863c94639786da4b32fa679087d9b0d4a04711dec86e1b82ed92c369,hindi_griffinlim_eval_final/real_hindi/hindi_real_0206.wav,1,6.66,-3.41586971282959,4.177119255065918,rms_matched,False,0.028746680615227893,hindi
