pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,inferred_normalization,peak_limited
242,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,hindi_griffinlim_eval_final/real_hindi/hindi_real_0242.wav,1,3.42,4.365267753601074,-5.424518585205078,rms_matched,False
242,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0242.wav,0,3.42,-5.451636791229248,6.2335357666015625,rms_matched,False
243,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,hindi_griffinlim_eval_final/real_hindi/hindi_real_0243.wav,1,2.592,1.1234499216079712,-1.6156771183013916,rms_matched,False
243,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0243.wav,0,2.592,-3.7253522872924805,4.621252536773682,rms_matched,False
244,0175f4388a3ca66faae78ea57819f8aab986d188f874dde198e28b64248291dde8f43a6912b9de4854f9862a8f832961da3e9194bec9ebef96b1c9b66d956422,hindi_griffinlim_eval_final/real_hindi/hindi_real_0244.wav,1,3.528,2.667128324508667,-3.43985915184021,rms_matched,False
244,0175f4388a3ca66faae78ea57819f8aab986d188f874dde198e28b64248291dde8f43a6912b9de4854f9862a8f832961da3e9194bec9ebef96b1c9b66d956422,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0244.wav,0,3.528,-0.4509531557559967,0.8557772040367126,rms_matched,False
245,8525f36954391ad7696abcf66c1383e5409d52980ebd2d7b1063cc48ed81ebd9f8cf3a8c257f079e986893cfa2455e4c832d04863c8fed7db4f4d5951ec34d1b,hindi_griffinlim_eval_final/real_hindi/hindi_real_0245.wav,1,4.788,4.699790954589844,-5.875208854675293,rms_matched,False
245,8525f36954391ad7696abcf66c1383e5409d52980ebd2d7b1063cc48ed81ebd9f8cf3a8c257f079e986893cfa2455e4c832d04863c8fed7db4f4d5951ec34d1b,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0245.wav,0,4.788,-0.5222843885421753,0.9628517031669617,rms_matched,False
246,9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba,hindi_griffinlim_eval_final/real_hindi/hindi_real_0246.wav,1,6.912,4.175140380859375,-5.416254997253418,rms_matched,False
246,9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0246.wav,0,6.912,-1.2145353555679321,1.759416937828064,rms_matched,False
247,aae384c088b18eed8da9fe141de09f584054ad55ee2a6514c682c1bd425784ed886c928e35a66fa611ccad98b44274839b2b5f7c3fe678e1c8740cfc90389187,hindi_griffinlim_eval_final/real_hindi/hindi_real_0247.wav,1,5.22,-0.18921595811843872,0.35424187779426575,rms_matched,False
247,aae384c088b18eed8da9fe141de09f584054ad55ee2a6514c682c1bd425784ed886c928e35a66fa611ccad98b44274839b2b5f7c3fe678e1c8740cfc90389187,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0247.wav,0,5.22,-1.9174340963363647,2.729567050933838,rms_matched,False
248,36062260d676bde6039ce120c376465b2bd64e0699bac4f5ccf693568a39376a0cbc895a1c3ad2b74de0236420dc51f0dc3bc8d7f1fcac394756286a2c426056,hindi_griffinlim_eval_final/real_hindi/hindi_real_0248.wav,1,7.632,3.3295681476593018,-4.121273040771484,peak_normalized,True
248,36062260d676bde6039ce120c376465b2bd64e0699bac4f5ccf693568a39376a0cbc895a1c3ad2b74de0236420dc51f0dc3bc8d7f1fcac394756286a2c426056,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0248.wav,0,7.632,1.8848716020584106,-2.4394383430480957,peak_normalized,True
249,2b0295a46df33cca7111334e28048e4ca8856ac39e51ceba5d127c2defec2c84aa3dbbe0b2cd9a0057a3710d4ca5936186ac62306a21dbc4f493acb9486d1452,hindi_griffinlim_eval_final/real_hindi/hindi_real_0249.wav,1,6.516,3.750018358230591,-4.857624053955078,rms_matched,False
249,2b0295a46df33cca7111334e28048e4ca8856ac39e51ceba5d127c2defec2c84aa3dbbe0b2cd9a0057a3710d4ca5936186ac62306a21dbc4f493acb9486d1452,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0249.wav,0,6.516,2.5927648544311523,-3.1677517890930176,rms_matched,False
250,9492b0374bde3e9f6b0f2910f764eb837b8a3c261e9705422378ca4e59d7e977df84518e2169c11a238bf11cbd8477391bc51fdcf9134ad8216402b0cd5c37c6,hindi_griffinlim_eval_final/real_hindi/hindi_real_0250.wav,1,3.96,4.981803894042969,-6.279050350189209,rms_matched,False
250,9492b0374bde3e9f6b0f2910f764eb837b8a3c261e9705422378ca4e59d7e977df84518e2169c11a238bf11cbd8477391bc51fdcf9134ad8216402b0cd5c37c6,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0250.wav,0,3.96,0.8232043981552124,-1.7791368961334229,rms_matched,False
251,1ab26689a68e6aeb9ee56daf140f5d65c19295d6b65eaef9f51f22cbd867b635758194eb9640790ea7d37a0de2bd5d0f235fb7662cc80dda56261f92c3cb4475,hindi_griffinlim_eval_final/real_hindi/hindi_real_0251.wav,1,5.796,6.221385955810547,-7.998735427856445,rms_matched,False
251,1ab26689a68e6aeb9ee56daf140f5d65c19295d6b65eaef9f51f22cbd867b635758194eb9640790ea7d37a0de2bd5d0f235fb7662cc80dda56261f92c3cb4475,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0251.wav,0,5.796,3.3119254112243652,-4.093743324279785,rms_matched,False
252,ea8ef3168cd29cf3bb33c603fc49336a1b58747fac2bdd17b4f6d59f24ed30a903a1b574e5d276035f8c3141478664e8f36c46a55fb6637e08b183a0969615a0,hindi_griffinlim_eval_final/real_hindi/hindi_real_0252.wav,1,4.608,-0.03475934639573097,0.28018924593925476,rms_matched,False
252,ea8ef3168cd29cf3bb33c603fc49336a1b58747fac2bdd17b4f6d59f24ed30a903a1b574e5d276035f8c3141478664e8f36c46a55fb6637e08b183a0969615a0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0252.wav,0,4.608,-4.386704444885254,5.10440731048584,rms_matched,False
253,bbf090e6e283e4e37184a2e8d18c4e8b316a072a5565f942ab1fe209609ce93499859b1bc6b7111be2f33203c2746e5c37c57a3fcff52e9a7f38780d6fc39a26,hindi_griffinlim_eval_final/real_hindi/hindi_real_0253.wav,1,6.948,2.444222927093506,-3.1479032039642334,rms_matched,False
253,bbf090e6e283e4e37184a2e8d18c4e8b316a072a5565f942ab1fe209609ce93499859b1bc6b7111be2f33203c2746e5c37c57a3fcff52e9a7f38780d6fc39a26,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0253.wav,0,6.948,-1.7530325651168823,2.499485969543457,rms_matched,False
254,40755351d14a54150898c5756a00e1c19d4099c2b7fca916bd7eb5967ce050c2fa3e5870250539857dbb1005de528c8a967e18a0f7dfd0dfce66024cc6a979c0,hindi_griffinlim_eval_final/real_hindi/hindi_real_0254.wav,1,5.76,4.923622131347656,-6.195286750793457,rms_matched,False
254,40755351d14a54150898c5756a00e1c19d4099c2b7fca916bd7eb5967ce050c2fa3e5870250539857dbb1005de528c8a967e18a0f7dfd0dfce66024cc6a979c0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0254.wav,0,5.76,-1.7938207387924194,2.5552029609680176,rms_matched,False
255,46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a,hindi_griffinlim_eval_final/real_hindi/hindi_real_0255.wav,1,2.4,5.415519714355469,-7.018208026885986,rms_matched,False
255,46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0255.wav,0,2.4,-0.17822156846523285,0.445386677980423,rms_matched,False
256,5b3872837902e6d95327320c254ce8cc9e7b69e3ad4e2e54f93009f6f44af95a3b2bd03dd9504518ddea0ce1bb0793458ea03d00ccd3c918aba1a0a91476da99,hindi_griffinlim_eval_final/real_hindi/hindi_real_0256.wav,1,4.656,1.012083888053894,-1.56598699092865,rms_matched,False
256,5b3872837902e6d95327320c254ce8cc9e7b69e3ad4e2e54f93009f6f44af95a3b2bd03dd9504518ddea0ce1bb0793458ea03d00ccd3c918aba1a0a91476da99,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0256.wav,0,4.656,-4.07777738571167,4.872906684875488,rms_matched,False
257,d24af5ee15190d3fc14dfc4ee3c75c75fe66fb537d4c7cf94e0e7d489ba442240b112a68a9dcd921ed48aaf17649bacd187e913bf4f22c1471cdc0fd263e9aa7,hindi_griffinlim_eval_final/real_hindi/hindi_real_0257.wav,1,4.896,3.946723461151123,-4.982008934020996,rms_matched,False
257,d24af5ee15190d3fc14dfc4ee3c75c75fe66fb537d4c7cf94e0e7d489ba442240b112a68a9dcd921ed48aaf17649bacd187e913bf4f22c1471cdc0fd263e9aa7,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0257.wav,0,4.896,0.4646661579608917,-0.5790907144546509,rms_matched,False
258,389842e0cd33cfb9876ef3d2f0e50eb0d9842d3a72efb647244e2cab4f456609c2fe3c3584b5307808cc70d8a9f6cbc18617ef2eadf45ed518b03c0dee8dfd87,hindi_griffinlim_eval_final/real_hindi/hindi_real_0258.wav,1,4.824,4.845273971557617,-6.288303375244141,rms_matched,False
258,389842e0cd33cfb9876ef3d2f0e50eb0d9842d3a72efb647244e2cab4f456609c2fe3c3584b5307808cc70d8a9f6cbc18617ef2eadf45ed518b03c0dee8dfd87,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0258.wav,0,4.824,-0.6459226012229919,1.0929713249206543,rms_matched,False
259,70c96a46f6827039223782fee3a93b99fa8168c84d3e5f9a0e2a1f16cfc1d62ad6f52d19ac175ad3ee541abd81068d089df3693e843b932053395156f6ff36b6,hindi_griffinlim_eval_final/real_hindi/hindi_real_0259.wav,1,4.716,-2.250258207321167,2.8092188835144043,rms_matched,False
259,70c96a46f6827039223782fee3a93b99fa8168c84d3e5f9a0e2a1f16cfc1d62ad6f52d19ac175ad3ee541abd81068d089df3693e843b932053395156f6ff36b6,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0259.wav,0,4.716,-5.798641204833984,6.604208469390869,rms_matched,False
260,984398a9ba94c5ce43b621c6fee2c6092d5ea3632e0b605bf206a5ae59eba42401dbc36603073eec2117374293d2675a9847d91f1c71deeeeee7c5202840a1ea,hindi_griffinlim_eval_final/real_hindi/hindi_real_0260.wav,1,4.896,3.993960380554199,-5.157968521118164,rms_matched,False
260,984398a9ba94c5ce43b621c6fee2c6092d5ea3632e0b605bf206a5ae59eba42401dbc36603073eec2117374293d2675a9847d91f1c71deeeeee7c5202840a1ea,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0260.wav,0,4.896,5.508771896362305,-7.164542198181152,rms_matched,False
261,d1d9c267ebee74a32597d31c9167b2edb1f99cb7f4aa13501a5cc3bd519deaa2516058fb40da1e55deef24bb43e231ab5f17484bb11468d631c90e3bf29b76d4,hindi_griffinlim_eval_final/real_hindi/hindi_real_0261.wav,1,3.888,4.55476713180542,-5.8345184326171875,rms_matched,False
261,d1d9c267ebee74a32597d31c9167b2edb1f99cb7f4aa13501a5cc3bd519deaa2516058fb40da1e55deef24bb43e231ab5f17484bb11468d631c90e3bf29b76d4,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0261.wav,0,3.888,6.994573593139648,-9.108159065246582,rms_matched,False
262,42adfde56dd3d69ed58436d1e8a55fac999afb0e390ebc65c299c3cd2b7258cb079683412241e54e7fa275e56a02bd19a10d6a17fead09988cd0fad2e6061e7b,hindi_griffinlim_eval_final/real_hindi/hindi_real_0262.wav,1,3.096,-5.898015022277832,6.79722261428833,rms_matched,False
262,42adfde56dd3d69ed58436d1e8a55fac999afb0e390ebc65c299c3cd2b7258cb079683412241e54e7fa275e56a02bd19a10d6a17fead09988cd0fad2e6061e7b,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0262.wav,0,3.096,-0.8793617486953735,1.388224720954895,rms_matched,False
263,e6f76063e0bed01647274603154c6319e89caf2d63a94e0c72490f58e3bca473aba94f53d264079979a367057af8c6e8152ef88087ac70720ea6175f8f9e4970,hindi_griffinlim_eval_final/real_hindi/hindi_real_0263.wav,1,4.536,-0.2855769693851471,0.21740013360977173,rms_matched,False
263,e6f76063e0bed01647274603154c6319e89caf2d63a94e0c72490f58e3bca473aba94f53d264079979a367057af8c6e8152ef88087ac70720ea6175f8f9e4970,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0263.wav,0,4.536,-2.4956040382385254,3.3375895023345947,rms_matched,False
264,bd008914e8d61f280ef49d1b81b9ba5feafa0195842fb73953d414962085d13881380f143efa9cc3014fb5083f2ca49ec0ac216b23e48f676493303b320d17d3,hindi_griffinlim_eval_final/real_hindi/hindi_real_0264.wav,1,7.884,5.762887954711914,-7.353269577026367,rms_matched,False
264,bd008914e8d61f280ef49d1b81b9ba5feafa0195842fb73953d414962085d13881380f143efa9cc3014fb5083f2ca49ec0ac216b23e48f676493303b320d17d3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0264.wav,0,7.884,-0.7883788347244263,1.2725284099578857,rms_matched,False
265,d5417347b8d450c2aefa6ac74539b48c943a0d94b866457184e18c67074d8c2eb785e7191abf9c2199ef4db0873ef3ca503bfeaee470f6ab2506b8c2120a6669,hindi_griffinlim_eval_final/real_hindi/hindi_real_0265.wav,1,6.048,-4.662839889526367,5.352804660797119,rms_matched,False
265,d5417347b8d450c2aefa6ac74539b48c943a0d94b866457184e18c67074d8c2eb785e7191abf9c2199ef4db0873ef3ca503bfeaee470f6ab2506b8c2120a6669,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0265.wav,0,6.048,-3.3709075450897217,4.132222652435303,rms_matched,False
266,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,hindi_griffinlim_eval_final/real_hindi/hindi_real_0266.wav,1,4.356,-0.16674339771270752,0.08672276139259338,rms_matched,False
266,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0266.wav,0,4.356,6.002010822296143,-7.799246788024902,rms_matched,False
267,e13c23ee2d8500b3cffa2cdf67ef9d827331c36238411c839fe39b077736953b55de43cff6bb2d96066fb6660cc6542db53e3e5abe00c2cb8d79cf3bc38b22fb,hindi_griffinlim_eval_final/real_hindi/hindi_real_0267.wav,1,3.78,6.376887798309326,-8.329479217529297,rms_matched,False
267,e13c23ee2d8500b3cffa2cdf67ef9d827331c36238411c839fe39b077736953b55de43cff6bb2d96066fb6660cc6542db53e3e5abe00c2cb8d79cf3bc38b22fb,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0267.wav,0,3.78,6.156723499298096,-7.922570705413818,rms_matched,False
268,c3b879809a9ebf0d819103be644fbf3fee1c8cafd1e2c2f905c8d6d5c2497bcd47b0cb932bb4106b5729479e89ca660253ad1158181c72462d1ce0499047db90,hindi_griffinlim_eval_final/real_hindi/hindi_real_0268.wav,1,3.996,-0.5854789018630981,0.9424612522125244,rms_matched,False
268,c3b879809a9ebf0d819103be644fbf3fee1c8cafd1e2c2f905c8d6d5c2497bcd47b0cb932bb4106b5729479e89ca660253ad1158181c72462d1ce0499047db90,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0268.wav,0,3.996,3.637665271759033,-4.430838584899902,rms_matched,False
269,b5368a2dff773c397ef5c49e62c79de17d88d95d2079d13c22dfd061e40dd1528406716bf6158aee618664f8bd5cd01289e1e410afda482364672472b003fd9b,hindi_griffinlim_eval_final/real_hindi/hindi_real_0269.wav,1,3.78,5.509157657623291,-7.081219673156738,rms_matched,False
269,b5368a2dff773c397ef5c49e62c79de17d88d95d2079d13c22dfd061e40dd1528406716bf6158aee618664f8bd5cd01289e1e410afda482364672472b003fd9b,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0269.wav,0,3.78,4.326066970825195,-5.356473922729492,rms_matched,False
270,46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a,hindi_griffinlim_eval_final/real_hindi/hindi_real_0270.wav,1,3.696,5.880734920501709,-7.786335468292236,rms_matched,False
270,46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0270.wav,0,3.696,6.904425144195557,-8.96142578125,rms_matched,False
271,e0b0d9bee4bc7b503aa80e3cc2b981cba7d2cd3493201182fda6cfaf6bd0f3c06ed4dece1470c13e0a96e60f29ff7be6ceb53724edc3973a8e5594a8b8f2fb13,hindi_griffinlim_eval_final/real_hindi/hindi_real_0271.wav,1,3.996,4.883049011230469,-6.391260623931885,rms_matched,False
271,e0b0d9bee4bc7b503aa80e3cc2b981cba7d2cd3493201182fda6cfaf6bd0f3c06ed4dece1470c13e0a96e60f29ff7be6ceb53724edc3973a8e5594a8b8f2fb13,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0271.wav,0,3.996,5.687641143798828,-7.190433502197266,rms_matched,False
272,ec78af2b863dab21a727f2ae9acf3ca8000403bcaaa82e800686048efeb2dcd359c7afd61fc63ea272d52e127546ccc8650a9df372bdb8f30a4df59e828cc263,hindi_griffinlim_eval_final/real_hindi/hindi_real_0272.wav,1,4.536,-0.6176069974899292,0.8668994903564453,rms_matched,False
272,ec78af2b863dab21a727f2ae9acf3ca8000403bcaaa82e800686048efeb2dcd359c7afd61fc63ea272d52e127546ccc8650a9df372bdb8f30a4df59e828cc263,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0272.wav,0,4.536,2.4655838012695312,-2.9093775749206543,rms_matched,False
273,ec293248c910c28091014fec13d47bb69cc84f0b265ad0536d7e39390f3de510ab879fa3c23797defe85d8c846a4e148c971e28da6a90a647a9bc37eb03362bc,hindi_griffinlim_eval_final/real_hindi/hindi_real_0273.wav,1,6.408,4.655357360839844,-5.913548469543457,rms_matched,False
273,ec293248c910c28091014fec13d47bb69cc84f0b265ad0536d7e39390f3de510ab879fa3c23797defe85d8c846a4e148c971e28da6a90a647a9bc37eb03362bc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0273.wav,0,6.408,5.5595245361328125,-7.158055305480957,rms_matched,False
274,1a88297b510c4d15acdd9d6a3f50d13fd6420c8f934e487a7ec5096ab5fbebef165269d581a12002a5eca2cf3fbced4552441668df9c027abd45ef0895eabbc2,hindi_griffinlim_eval_final/real_hindi/hindi_real_0274.wav,1,4.248,5.972375869750977,-7.6782073974609375,rms_matched,False
274,1a88297b510c4d15acdd9d6a3f50d13fd6420c8f934e487a7ec5096ab5fbebef165269d581a12002a5eca2cf3fbced4552441668df9c027abd45ef0895eabbc2,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0274.wav,0,4.248,-0.5362128019332886,0.6333600282669067,rms_matched,False
275,c7a77aac9398049c593a06e3bde552061eb033612d2266a548202cc8790a06dd5c5c4fb002e8013ef38f94abed95b3bea0e56c4cb6aa8deecf7c63373764826d,hindi_griffinlim_eval_final/real_hindi/hindi_real_0275.wav,1,5.652,-0.48719853162765503,0.7062879204750061,rms_matched,False
275,c7a77aac9398049c593a06e3bde552061eb033612d2266a548202cc8790a06dd5c5c4fb002e8013ef38f94abed95b3bea0e56c4cb6aa8deecf7c63373764826d,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0275.wav,0,5.652,-0.4855928421020508,0.9706135392189026,rms_matched,False
276,6ebad08c5960e5ac3ec20197f173828d6da580b660c01794cdd4270089cdd590b3d512277ba38e372e860e7e9e9d9621fbeec2edd3ab07dcfe713a646c246543,hindi_griffinlim_eval_final/real_hindi/hindi_real_0276.wav,1,4.356,5.655123710632324,-7.258754730224609,rms_matched,False
276,6ebad08c5960e5ac3ec20197f173828d6da580b660c01794cdd4270089cdd590b3d512277ba38e372e860e7e9e9d9621fbeec2edd3ab07dcfe713a646c246543,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0276.wav,0,4.356,-1.739075779914856,2.450927734375,rms_matched,False
277,984398a9ba94c5ce43b621c6fee2c6092d5ea3632e0b605bf206a5ae59eba42401dbc36603073eec2117374293d2675a9847d91f1c71deeeeee7c5202840a1ea,hindi_griffinlim_eval_final/real_hindi/hindi_real_0277.wav,1,2.328,1.6407124996185303,-2.2679026126861572,rms_matched,False
277,984398a9ba94c5ce43b621c6fee2c6092d5ea3632e0b605bf206a5ae59eba42401dbc36603073eec2117374293d2675a9847d91f1c71deeeeee7c5202840a1ea,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0277.wav,0,2.328,-4.026909828186035,4.914983749389648,rms_matched,False
278,9be22651e8bee8e72a3187d9a27f0e9ed24c178b528062b4ae5d6a2a32dbb8c6001f6d3f15d60270fefa422a2c58426a2c915931d43266eb48a2d15836111a95,hindi_griffinlim_eval_final/real_hindi/hindi_real_0278.wav,1,7.416,0.5000073909759521,-0.749146580696106,rms_matched,False
278,9be22651e8bee8e72a3187d9a27f0e9ed24c178b528062b4ae5d6a2a32dbb8c6001f6d3f15d60270fefa422a2c58426a2c915931d43266eb48a2d15836111a95,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0278.wav,0,7.416,3.4360475540161133,-4.287841796875,rms_matched,False
279,e3d7f69caea5efb2f5319a49faacdc76440549b08282bef1d81bc2ce2e823cf05f2bbb7d1ec46ef4f681113376a098b117c1ac6a8b1dfe88acf27fa6a9961f31,hindi_griffinlim_eval_final/real_hindi/hindi_real_0279.wav,1,6.12,4.391739845275879,-5.688663482666016,rms_matched,False
279,e3d7f69caea5efb2f5319a49faacdc76440549b08282bef1d81bc2ce2e823cf05f2bbb7d1ec46ef4f681113376a098b117c1ac6a8b1dfe88acf27fa6a9961f31,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0279.wav,0,6.12,-1.1971255540847778,1.7648210525512695,rms_matched,False
280,c1edd0ef566e809ba01bf1a3011df6cd0fbf6a1675ba8002e671dd7b16588ea30ff434c78aaae27b190d16c6d7bd32bdd4a6b1ca631c0b3f819e807b3cdef585,hindi_griffinlim_eval_final/real_hindi/hindi_real_0280.wav,1,4.14,0.023233849555253983,-0.1360594630241394,rms_matched,False
280,c1edd0ef566e809ba01bf1a3011df6cd0fbf6a1675ba8002e671dd7b16588ea30ff434c78aaae27b190d16c6d7bd32bdd4a6b1ca631c0b3f819e807b3cdef585,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0280.wav,0,4.14,6.917410850524902,-8.97446346282959,rms_matched,False
281,311217067d55b7cce037852182d16a8e446e955f838c22ea621a12cf2d0fcb73cef39d58af1b90b48bc6a39e94534cd5781370c0e4affc028225fa2b2f7029f0,hindi_griffinlim_eval_final/real_hindi/hindi_real_0281.wav,1,4.536,-6.002161979675293,6.72886323928833,rms_matched,False
281,311217067d55b7cce037852182d16a8e446e955f838c22ea621a12cf2d0fcb73cef39d58af1b90b48bc6a39e94534cd5781370c0e4affc028225fa2b2f7029f0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0281.wav,0,4.536,-0.722243070602417,1.2745743989944458,rms_matched,False
282,ecc7e59a32c148c0940caf49e33b11c6c9cbcd065d19c3a636df8798f9a2b79eec188e8b8ec5c0ba3212d762cde863f145957a01d44291181826e1579efbcf79,hindi_griffinlim_eval_final/real_hindi/hindi_real_0282.wav,1,5.112,0.16410866379737854,-0.3992270529270172,rms_matched,False
282,ecc7e59a32c148c0940caf49e33b11c6c9cbcd065d19c3a636df8798f9a2b79eec188e8b8ec5c0ba3212d762cde863f145957a01d44291181826e1579efbcf79,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0282.wav,0,5.112,6.181336879730225,-8.072256088256836,rms_matched,False
283,6e20e06229081bf9c063f01cd7b3e0a759f5953624213afea5c397d4b7fe9a4dc5dae704a5faf61147d4155de50dc4a2cafdf78e7e2f8a3dc8633f276065b4cc,hindi_griffinlim_eval_final/real_hindi/hindi_real_0283.wav,1,4.716,5.007236003875732,-6.508966445922852,rms_matched,False
283,6e20e06229081bf9c063f01cd7b3e0a759f5953624213afea5c397d4b7fe9a4dc5dae704a5faf61147d4155de50dc4a2cafdf78e7e2f8a3dc8633f276065b4cc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0283.wav,0,4.716,-2.025428533554077,2.8489158153533936,rms_matched,False
284,5d04e341d28471b5a0877f8fdc6dfb88a706c40c3a904e7e0b0982891ccab4d619b816f3a5dc1025591b7cfdc9f56ef10169afd22bfcd78c1ee7b6fc4e36bc03,hindi_griffinlim_eval_final/real_hindi/hindi_real_0284.wav,1,6.696,4.721867561340332,-6.040511608123779,rms_matched,False
284,5d04e341d28471b5a0877f8fdc6dfb88a706c40c3a904e7e0b0982891ccab4d619b816f3a5dc1025591b7cfdc9f56ef10169afd22bfcd78c1ee7b6fc4e36bc03,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0284.wav,0,6.696,4.04643440246582,-4.875210762023926,rms_matched,False
285,6f3cdaef649635685d3a90ee62bab981848e6ed6f25f28b9b43c2f3d4ac51b4e42a36ead3b4b83add1e9bd60f0c66f05ecfe7c7c5154b6345a1c2f1c85b32fa8,hindi_griffinlim_eval_final/real_hindi/hindi_real_0285.wav,1,4.608,2.8845081329345703,-3.663454532623291,rms_matched,False
285,6f3cdaef649635685d3a90ee62bab981848e6ed6f25f28b9b43c2f3d4ac51b4e42a36ead3b4b83add1e9bd60f0c66f05ecfe7c7c5154b6345a1c2f1c85b32fa8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0285.wav,0,4.608,-4.2346696853637695,5.065395832061768,rms_matched,False
286,cba73505723d31fe1d355fd9c1ba00f36d72661f667b151bb2e4db347100a72793ca3d5351e0293af666bf35d2684deb3e4bbc6fe630ffabe699d80709a0ea07,hindi_griffinlim_eval_final/real_hindi/hindi_real_0286.wav,1,6.768,2.231109142303467,-3.0878453254699707,rms_matched,False
